x-axis,1
second,Volt
-100.000E-06,+189.209793E-03
-99.900E-06,+197.249994E-03
-99.800E-06,+197.249994E-03
-99.700E-06,+205.290195E-03
-99.600E-06,+205.290195E-03
-99.500E-06,+213.330396E-03
-99.400E-06,+221.370596E-03
-99.300E-06,+221.370596E-03
-99.200E-06,+229.410797E-03
-99.100E-06,+237.450998E-03
-99.000E-06,+245.491199E-03
-98.900E-06,+245.491199E-03
-98.800E-06,+253.531400E-03
-98.700E-06,+261.571601E-03
-98.600E-06,+261.571601E-03
-98.500E-06,+269.611802E-03
-98.400E-06,+277.652003E-03
-98.300E-06,+277.652003E-03
-98.200E-06,+285.692204E-03
-98.100E-06,+293.732405E-03
-98.000E-06,+301.270093E-03
-97.900E-06,+301.772606E-03
-97.800E-06,+317.853007E-03
-97.700E-06,+317.853007E-03
-97.600E-06,+325.893208E-03
-97.500E-06,+333.933409E-03
-97.400E-06,+333.933409E-03
-97.300E-06,+341.471098E-03
-97.200E-06,+350.013811E-03
-97.100E-06,+350.013811E-03
-97.000E-06,+358.054012E-03
-96.900E-06,+366.094213E-03
-96.800E-06,+374.134414E-03
-96.700E-06,+374.134414E-03
-96.600E-06,+382.174615E-03
-96.500E-06,+390.214816E-03
-96.400E-06,+390.214816E-03
-96.300E-06,+398.255017E-03
-96.200E-06,+406.295218E-03
-96.100E-06,+406.295218E-03
-96.000E-06,+414.335418E-03
-95.900E-06,+414.335418E-03
-95.800E-06,+422.375619E-03
-95.700E-06,+430.415820E-03
-95.600E-06,+438.456021E-03
-95.500E-06,+438.456021E-03
-95.400E-06,+438.456021E-03
-95.300E-06,+446.496222E-03
-95.200E-06,+454.536423E-03
-95.100E-06,+462.576624E-03
-95.000E-06,+470.114312E-03
-94.900E-06,+470.616825E-03
-94.800E-06,+478.657026E-03
-94.700E-06,+478.657026E-03
-94.600E-06,+486.697227E-03
-94.500E-06,+486.697227E-03
-94.400E-06,+494.234915E-03
-94.300E-06,+502.777629E-03
-94.200E-06,+510.315317E-03
-94.100E-06,+510.817830E-03
-94.000E-06,+518.355518E-03
-93.900E-06,+518.858030E-03
-93.800E-06,+518.858030E-03
-93.700E-06,+526.898231E-03
-93.600E-06,+526.898231E-03
-93.500E-06,+534.938432E-03
-93.400E-06,+542.978633E-03
-93.300E-06,+542.978633E-03
-93.200E-06,+551.018834E-03
-93.100E-06,+558.556522E-03
-93.000E-06,+559.059035E-03
-92.900E-06,+559.059035E-03
-92.800E-06,+567.099236E-03
-92.700E-06,+567.099236E-03
-92.600E-06,+575.139437E-03
-92.500E-06,+575.139437E-03
-92.400E-06,+583.179638E-03
-92.300E-06,+591.219839E-03
-92.200E-06,+583.179638E-03
-92.100E-06,+591.219839E-03
-92.000E-06,+599.260040E-03
-91.900E-06,+606.797728E-03
-91.800E-06,+607.300241E-03
-91.700E-06,+607.300241E-03
-91.600E-06,+615.340441E-03
-91.500E-06,+615.340441E-03
-91.400E-06,+623.380642E-03
-91.300E-06,+623.380642E-03
-91.200E-06,+631.420843E-03
-91.100E-06,+631.420843E-03
-91.000E-06,+638.958532E-03
-90.900E-06,+639.461044E-03
-90.800E-06,+639.461044E-03
-90.700E-06,+647.501245E-03
-90.600E-06,+647.501245E-03
-90.500E-06,+655.541446E-03
-90.400E-06,+655.541446E-03
-90.300E-06,+655.541446E-03
-90.200E-06,+663.581647E-03
-90.100E-06,+663.581647E-03
-90.000E-06,+671.621848E-03
-89.900E-06,+671.621848E-03
-89.800E-06,+671.621848E-03
-89.700E-06,+679.662049E-03
-89.600E-06,+679.662049E-03
-89.500E-06,+679.662049E-03
-89.400E-06,+687.702250E-03
-89.300E-06,+687.702250E-03
-89.200E-06,+687.702250E-03
-89.100E-06,+695.742451E-03
-89.000E-06,+695.742451E-03
-88.900E-06,+695.742451E-03
-88.800E-06,+703.782652E-03
-88.700E-06,+703.782652E-03
-88.600E-06,+711.320340E-03
-88.500E-06,+703.782652E-03
-88.400E-06,+703.782652E-03
-88.300E-06,+711.822852E-03
-88.200E-06,+711.822852E-03
-88.100E-06,+711.822852E-03
-88.000E-06,+719.863053E-03
-87.900E-06,+719.863053E-03
-87.800E-06,+719.863053E-03
-87.700E-06,+719.863053E-03
-87.600E-06,+727.903254E-03
-87.500E-06,+727.400742E-03
-87.400E-06,+727.903254E-03
-87.300E-06,+727.903254E-03
-87.200E-06,+727.903254E-03
-87.100E-06,+727.903254E-03
-87.000E-06,+727.903254E-03
-86.900E-06,+735.943455E-03
-86.800E-06,+735.943455E-03
-86.700E-06,+735.943455E-03
-86.600E-06,+735.943455E-03
-86.500E-06,+735.943455E-03
-86.400E-06,+735.943455E-03
-86.300E-06,+735.943455E-03
-86.200E-06,+735.943455E-03
-86.100E-06,+735.943455E-03
-86.000E-06,+735.943455E-03
-85.900E-06,+735.943455E-03
-85.800E-06,+735.943455E-03
-85.700E-06,+735.943455E-03
-85.600E-06,+743.983656E-03
-85.500E-06,+743.983656E-03
-85.400E-06,+743.983656E-03
-85.300E-06,+743.983656E-03
-85.200E-06,+743.983656E-03
-85.100E-06,+735.943455E-03
-85.000E-06,+743.983656E-03
-84.900E-06,+743.983656E-03
-84.800E-06,+735.943455E-03
-84.700E-06,+743.983656E-03
-84.600E-06,+743.481144E-03
-84.500E-06,+743.983656E-03
-84.400E-06,+743.481144E-03
-84.300E-06,+743.983656E-03
-84.200E-06,+743.481144E-03
-84.100E-06,+743.983656E-03
-84.000E-06,+743.481144E-03
-83.900E-06,+743.983656E-03
-83.800E-06,+735.943455E-03
-83.700E-06,+735.943455E-03
-83.600E-06,+735.943455E-03
-83.500E-06,+735.943455E-03
-83.400E-06,+735.943455E-03
-83.300E-06,+735.943455E-03
-83.200E-06,+735.943455E-03
-83.100E-06,+735.943455E-03
-83.000E-06,+727.903254E-03
-82.900E-06,+727.903254E-03
-82.800E-06,+727.903254E-03
-82.700E-06,+727.903254E-03
-82.600E-06,+727.903254E-03
-82.500E-06,+727.903254E-03
-82.400E-06,+727.903254E-03
-82.300E-06,+727.903254E-03
-82.200E-06,+727.903254E-03
-82.100E-06,+719.863053E-03
-82.000E-06,+719.863053E-03
-81.900E-06,+719.863053E-03
-81.800E-06,+711.822852E-03
-81.700E-06,+711.822852E-03
-81.600E-06,+711.822852E-03
-81.500E-06,+711.822852E-03
-81.400E-06,+711.822852E-03
-81.300E-06,+711.320340E-03
-81.200E-06,+711.320340E-03
-81.100E-06,+703.782652E-03
-81.000E-06,+703.782652E-03
