Record Length,2.500000e+03,,  -0.000025000000,   7.20000,
Sample Interval,2.000000e-08,,  -0.000024980000,   7.40000,
Trigger Point,1.250000000000e+03,,  -0.000024960000,   7.20000,
,,,  -0.000024940000,   7.20000,
,,,  -0.000024920000,   7.40000,
,,,  -0.000024900000,   7.40000,
Source,CH1,,  -0.000024880000,   7.60000,
Vertical Units,V,,  -0.000024860000,   7.40000,
Vertical Scale,5.000000e+00,,  -0.000024840000,   7.60000,
Vertical Offset,5.000000e+00,,  -0.000024820000,   7.40000,
Horizontal Units,s,,  -0.000024800000,   7.40000,
Horizontal Scale,5.000000e-06,,  -0.000024780000,   7.40000,
Pt Fmt,Y,,  -0.000024760000,   7.20000,
Yzero,0.000000e+00,,  -0.000024740000,   7.40000,
Probe Atten,1.000000e+01,,  -0.000024720000,   7.60000,
Model Number,TDS1001B,,  -0.000024700000,   7.60000,
Serial Number,C054034,,  -0.000024680000,   7.40000,
Firmware Version,FV:v22.01,,  -0.000024660000,   7.60000,
,,,-00.000024640000,   7.60000,
,,,-00.000024620000,   7.80000,
,,,-00.000024600000,   7.60000,
,,,-00.000024580000,   7.60000,
,,,-00.000024560000,   7.60000,
,,,-00.000024540000,   7.80000,
,,,-00.000024520000,   7.80000,
,,,-00.000024500000,   8.00000,
,,,-00.000024480000,   7.80000,
,,,-00.000024460000,   7.80000,
,,,-00.000024440000,   7.80000,
,,,-00.000024420000,   7.80000,
,,,-00.000024400000,   8.00000,
,,,-00.000024380000,   7.80000,
,,,-00.000024360000,   7.80000,
,,,-00.000024340000,   8.00000,
,,,-00.000024320000,   8.20000,
,,,-00.000024300000,   8.00000,
,,,-00.000024280000,   8.20000,
,,,-00.000024260000,   8.00000,
,,,-00.000024240000,   7.80000,
,,,-00.000024220000,   8.20000,
,,,-00.000024200000,   8.20000,
,,,-00.000024180000,   8.00000,
,,,-00.000024160000,   8.00000,
,,,-00.000024140000,   8.00000,
,,,-00.000024120000,   7.80000,
,,,-00.000024100000,   8.20000,
,,,-00.000024080000,   8.20000,
,,,-00.000024060000,   8.00000,
,,,-00.000024040000,   8.20000,
,,,-00.000024020000,   8.20000,
,,,-00.000024000000,   8.20000,
,,,-00.000023980000,   8.00000,
,,,-00.000023960000,   8.40000,
,,,-00.000023940000,   8.60000,
,,,-00.000023920000,   8.00000,
,,,-00.000023900000,   8.00000,
,,,-00.000023880000,   8.40000,
,,,-00.000023860000,   8.40000,
,,,-00.000023840000,   8.40000,
,,,-00.000023820000,   8.40000,
,,,-00.000023800000,   8.40000,
,,,-00.000023780000,   8.60000,
,,,-00.000023760000,   8.60000,
,,,-00.000023740000,   8.40000,
,,,-00.000023720000,   8.40000,
,,,-00.000023700000,   8.40000,
,,,-00.000023680000,   8.60000,
,,,-00.000023660000,   8.60000,
,,,-00.000023640000,   8.40000,
,,,-00.000023620000,   8.00000,
,,,-00.000023600000,   8.00000,
,,,-00.000023580000,   8.40000,
,,,-00.000023560000,   8.40000,
,,,-00.000023540000,   7.80000,
,,,-00.000023520000,   8.20000,
,,,-00.000023500000,   8.00000,
,,,-00.000023480000,   8.20000,
,,,-00.000023460000,   8.20000,
,,,-00.000023440000,   7.80000,
,,,-00.000023420000,   8.20000,
,,,-00.000023400000,   8.20000,
