Record Length,2.500000e+03,,  -0.004880000000,   0.26000,
Sample Interval,4.000000e-06,,  -0.004876000000,   0.36000,
Trigger Point,1.220000000000e+03,,  -0.004872000000,   0.34000,
,,,  -0.004868000000,   0.36000,
,,,  -0.004864000000,   0.42000,
,,,  -0.004860000000,   0.40000,
Source,CH1,,  -0.004856000000,   0.48000,
Vertical Units,V,,  -0.004852000000,   0.42000,
Vertical Scale,5.000000e-01,,  -0.004848000000,   0.46000,
Vertical Offset,0.000000e+00,,  -0.004844000000,   0.52000,
Horizontal Units,s,,  -0.004840000000,   0.44000,
Horizontal Scale,1.000000e-03,,  -0.004836000000,   0.46000,
Pt Fmt,Y,,  -0.004832000000,   0.56000,
Yzero,0.000000e+00,,  -0.004828000000,   0.56000,
Probe Atten,1.000000e+01,,  -0.004824000000,   0.54000,
Model Number,TDS1001B,,  -0.004820000000,   0.60000,
Serial Number,C053988,,  -0.004816000000,   0.56000,
Firmware Version,FV:v22.01,,  -0.004812000000,   0.56000,
,,,-00.004808000000,   0.58000,
,,,-00.004804000000,   0.58000,
,,,-00.004800000000,   0.64000,
,,,-00.004796000000,   0.58000,
,,,-00.004792000000,   0.62000,
,,,-00.004788000000,   0.62000,
,,,-00.004784000000,   0.60000,
,,,-00.004780000000,   0.58000,
,,,-00.004776000000,   0.66000,
,,,-00.004772000000,   0.66000,
,,,-00.004768000000,   0.62000,
,,,-00.004764000000,   0.70000,
,,,-00.004760000000,   0.66000,
,,,-00.004756000000,   0.66000,
,,,-00.004752000000,   0.70000,
,,,-00.004748000000,   0.70000,
,,,-00.004744000000,   0.74000,
,,,-00.004740000000,   0.66000,
,,,-00.004736000000,   0.70000,
,,,-00.004732000000,   0.74000,
,,,-00.004728000000,   0.76000,
,,,-00.004724000000,   0.72000,
,,,-00.004720000000,   0.78000,
,,,-00.004716000000,   0.74000,
,,,-00.004712000000,   0.76000,
,,,-00.004708000000,   0.78000,
,,,-00.004704000000,   0.76000,
,,,-00.004700000000,   0.82000,
,,,-00.004696000000,   0.74000,
,,,-00.004692000000,   0.76000,
,,,-00.004688000000,   0.84000,
,,,-00.004684000000,   0.82000,
,,,-00.004680000000,   0.76000,
,,,-00.004676000000,   0.82000,
,,,-00.004672000000,   0.78000,
,,,-00.004668000000,   0.80000,
,,,-00.004664000000,   0.80000,
,,,-00.004660000000,   0.82000,
,,,-00.004656000000,   0.82000,
,,,-00.004652000000,   0.78000,
,,,-00.004648000000,   0.78000,
,,,-00.004644000000,   0.82000,
,,,-00.004640000000,   0.82000,
,,,-00.004636000000,   0.76000,
,,,-00.004632000000,   0.80000,
,,,-00.004628000000,   0.78000,
,,,-00.004624000000,   0.82000,
,,,-00.004620000000,   0.76000,
,,,-00.004616000000,   0.76000,
,,,-00.004612000000,   0.82000,
,,,-00.004608000000,   0.78000,
,,,-00.004604000000,   0.74000,
,,,-00.004600000000,   0.78000,
,,,-00.004596000000,   0.72000,
,,,-00.004592000000,   0.76000,
,,,-00.004588000000,   0.74000,
,,,-00.004584000000,   0.76000,
,,,-00.004580000000,   0.78000,
,,,-00.004576000000,   0.74000,
,,,-00.004572000000,   0.72000,
,,,-00.004568000000,   0.78000,
,,,-00.004564000000,   0.74000,
,,,-00.004560000000,   0.72000,
,,,-00.004556000000,   0.72000,
,,,-00.004552000000,   0.72000,
,,,-00.004548000000,   0.74000,
,,,-00.004544000000,   0.70000,
,,,-00.004540000000,   0.68000,
,,,-00.004536000000,   0.76000,
,,,-00.004532000000,   0.72000,
,,,-00.004528000000,   0.70000,
,,,-00.004524000000,   0.72000,
,,,-00.004520000000,   0.68000,
,,,-00.004516000000,   0.72000,
,,,-00.004512000000,   0.68000,
,,,-00.004508000000,   0.64000,
,,,-00.004504000000,   0.70000,
,,,-00.004500000000,   0.68000,
,,,-00.004496000000,   0.66000,
,,,-00.004492000000,   0.70000,
,,,-00.004488000000,   0.64000,
,,,-00.004484000000,   0.70000,
,,,-00.004480000000,   0.62000,
,,,-00.004476000000,   0.62000,
,,,-00.004472000000,   0.68000,
,,,-00.004468000000,   0.68000,
,,,-00.004464000000,   0.64000,
,,,-00.004460000000,   0.66000,
,,,-00.004456000000,   0.64000,
,,,-00.004452000000,   0.70000,
,,,-00.004448000000,   0.60000,
,,,-00.004444000000,   0.60000,
,,,-00.004440000000,   0.66000,
,,,-00.004436000000,   0.64000,
,,,-00.004432000000,   0.60000,
,,,-00.004428000000,   0.64000,
,,,-00.004424000000,   0.60000,
,,,-00.004420000000,   0.62000,
,,,-00.004416000000,   0.58000,
,,,-00.004412000000,   0.58000,
,,,-00.004408000000,   0.64000,
,,,-00.004404000000,   0.62000,
,,,-00.004400000000,   0.58000,
,,,-00.004396000000,   0.60000,
,,,-00.004392000000,   0.58000,
,,,-00.004388000000,   0.62000,
,,,-00.004384000000,   0.56000,
,,,-00.004380000000,   0.54000,
,,,-00.004376000000,   0.60000,
,,,-00.004372000000,   0.60000,
,,,-00.004368000000,   0.54000,
,,,-00.004364000000,   0.60000,
,,,-00.004360000000,   0.54000,
,,,-00.004356000000,   0.60000,
,,,-00.004352000000,   0.52000,
,,,-00.004348000000,   0.52000,
,,,-00.004344000000,   0.58000,
,,,-00.004340000000,   0.56000,
,,,-00.004336000000,   0.52000,
,,,-00.004332000000,   0.56000,
,,,-00.004328000000,   0.52000,
,,,-00.004324000000,   0.58000,
,,,-00.004320000000,   0.52000,
,,,-00.004316000000,   0.48000,
,,,-00.004312000000,   0.54000,
,,,-00.004308000000,   0.54000,
,,,-00.004304000000,   0.50000,
,,,-00.004300000000,   0.54000,
,,,-00.004296000000,   0.52000,
,,,-00.004292000000,   0.54000,
,,,-00.004288000000,   0.48000,
,,,-00.004284000000,   0.48000,
,,,-00.004280000000,   0.52000,
,,,-00.004276000000,   0.50000,
,,,-00.004272000000,   0.48000,
,,,-00.004268000000,   0.50000,
,,,-00.004264000000,   0.54000,
,,,-00.004260000000,   0.50000,
,,,-00.004256000000,   0.46000,
,,,-00.004252000000,   0.44000,
,,,-00.004248000000,   0.52000,
,,,-00.004244000000,   0.48000,
,,,-00.004240000000,   0.46000,
,,,-00.004236000000,   0.48000,
,,,-00.004232000000,   0.48000,
,,,-00.004228000000,   0.48000,
,,,-00.004224000000,   0.44000,
,,,-00.004220000000,   0.44000,
,,,-00.004216000000,   0.48000,
,,,-00.004212000000,   0.44000,
,,,-00.004208000000,   0.44000,
,,,-00.004204000000,   0.46000,
,,,-00.004200000000,   0.46000,
,,,-00.004196000000,   0.46000,
,,,-00.004192000000,   0.46000,
,,,-00.004188000000,   0.40000,
,,,-00.004184000000,   0.46000,
,,,-00.004180000000,   0.42000,
,,,-00.004176000000,   0.42000,
,,,-00.004172000000,   0.42000,
,,,-00.004168000000,   0.44000,
,,,-00.004164000000,   0.44000,
,,,-00.004160000000,   0.42000,
,,,-00.004156000000,   0.38000,
,,,-00.004152000000,   0.48000,
,,,-00.004148000000,   0.40000,
,,,-00.004144000000,   0.42000,
,,,-00.004140000000,   0.42000,
,,,-00.004136000000,   0.42000,
,,,-00.004132000000,   0.44000,
,,,-00.004128000000,   0.40000,
,,,-00.004124000000,   0.36000,
